ARO:3005351	dfrA12	0.693	165	50	0	1	165	1	165	4.524E-71	231
ARO:3005351	dfrA21	0.669	165	54	0	1	165	1	165	8.792E-68	222
ARO:3005351	dfrA22	0.665	165	55	0	1	165	1	165	3.106E-67	220
ARO:3005715	blaOXA-114f	0.963	275	10	0	1	275	1	275	8.698E-183	559
ARO:3005715	blaOXA-114a	0.961	275	11	0	1	275	1	275	3.069E-182	558
ARO:3005715	blaOXA-114g	0.960	275	11	0	1	275	1	275	5.766E-182	557
ARO:3005742	blaOXA-512	0.962	280	11	0	1	280	1	280	5.701E-186	569
ARO:3005742	blaOXA-58	0.949	280	14	0	1	280	1	280	8.029E-183	560
ARO:3005742	blaOXA-397	0.946	280	15	0	1	280	1	280	3.883E-182	558
ARO:3002599	aac(6')-30-aac(6')-Ib'	0.972	328	9	0	1	328	1	328	2.890E-221	674
ARO:3002599	ant(3'')-Ii-aac(6')-IId	0.810	240	44	0	98	328	224	463	6.901E-127	401
ARO:3002599	aac(6')-Ib	0.966	192	6	0	137	328	10	201	6.985E-124	392
ARO:3007454	blaTEM-1A	0.951	286	14	0	1	286	1	286	1.721E-187	574
ARO:3007454	blaTEM-1B	0.951	286	14	0	1	286	1	286	1.721E-187	574
ARO:3007454	blaTEM-1C	0.951	286	14	0	1	286	1	286	1.721E-187	574
ARO:3006375	blaADC-25	0.949	383	19	0	1	383	1	383	6.749E-252	765
ARO:3006375	blaOCH-8	0.501	375	185	0	10	381	12	386	5.077E-108	349
ARO:3006375	blaOCH-2	0.514	362	174	0	23	381	25	386	9.505E-108	349
ARO:3006407	blaADC-25	0.964	383	14	0	1	383	1	383	1.096E-256	779
ARO:3006407	blaOCH-3	0.497	375	187	0	10	381	12	386	4.558E-107	347
ARO:3006407	blaOCH-2	0.508	362	176	0	23	381	25	386	4.090E-106	344
ARO:3004595	erm(45)	0.960	245	10	0	1	245	1	245	1.246E-161	497
ARO:3004595	erm(B)	0.682	245	78	0	1	245	1	245	1.659E-105	335
ARO:3004595	erm(54)	0.644	242	86	0	1	242	1	242	1.292E-96	309
ARO:3008123	blaCMY-116	0.977	381	9	0	1	381	1	381	1.829E-259	787
ARO:3008123	blaCMY-79	0.977	381	9	0	1	381	1	381	2.507E-259	786
ARO:3008123	blaCMY-48	0.974	381	10	0	1	381	1	381	1.660E-258	784
ARO:3002019	blaCMY-8	0.959	382	16	0	1	382	1	382	1.618E-254	773
ARO:3002019	blaCMY-9	0.958	382	16	0	1	382	1	382	4.164E-254	771
ARO:3002019	blaMOX-1	0.958	382	16	0	1	382	1	382	5.706E-254	771
ARO:3002731	qnrB16	0.991	214	2	0	13	226	1	214	7.332E-146	450
ARO:3002731	qnrB7	0.985	214	3	0	13	226	1	214	9.139E-145	447
ARO:3002731	qnrB31	0.970	214	6	0	13	226	1	214	5.011E-142	439
ARO:3001945	blaCTX-M-84	0.930	291	20	0	1	291	1	291	9.555E-186	569
ARO:3001945	blaCTX-M-14	0.928	291	21	0	1	291	1	291	3.371E-185	567
ARO:3001945	blaCTX-M-14b	0.928	291	21	0	1	291	1	291	3.371E-185	567
ARO:3004340	blaPAO	0.971	371	11	0	1	371	27	397	1.689E-250	760
ARO:3004340	blaCMY-8b	0.587	361	147	0	1	361	24	380	1.675E-129	411
ARO:3004340	blaMOX-1	0.585	361	148	0	1	361	24	380	1.103E-128	409
ARO:3004456	cat(pC233)	1.000	215	0	0	1	215	1	215	7.929E-149	458
ARO:3004456	cat(pC221)	0.860	215	30	0	1	215	1	215	1.262E-123	385
ARO:3004456	cat(pC194)	0.648	215	75	0	1	215	1	215	4.120E-86	277
ARO:3003989	aac(6')-Ian	0.529	177	82	0	16	192	1	175	2.946E-52	179
ARO:3003989	aac(6')-Im	0.468	178	94	0	17	194	1	178	8.624E-44	154
ARO:3003989	aac(6')-aph(2'')	0.462	171	91	0	23	193	8	178	6.314E-41	146
ARO:3005561	blaCARB-25	0.959	283	12	0	1	283	1	283	3.847E-187	572
ARO:3005561	blaCARB-18	0.956	283	12	0	1	283	1	283	1.357E-186	571
ARO:3005561	blaCARB-19	0.954	283	13	0	1	283	1	283	4.790E-186	569
ARO:3006225	cepA-44	0.973	300	8	0	1	300	1	300	3.983E-202	617
ARO:3006225	cepA	0.964	300	11	0	1	300	1	300	4.503E-200	611
