blaOXA-518	ARO:3005748	0.960	248	10	0	1	248	1	248	3.128E-163	503
blaOXA-518	ARO:3005726	0.955	248	11	0	1	248	1	248	2.843E-162	500
blaOXA-518	ARO:3005988	0.619	245	93	0	1	245	1	244	2.453E-92	298
blaACT-16	ARO:3007922	0.973	381	10	0	1	381	1	381	1.055E-257	783
blaACT-16	ARO:3006264	0.973	381	10	0	1	381	1	381	1.055E-257	783
blaACT-16	ARO:3007917	0.973	381	10	0	1	381	1	381	1.445E-257	782
blaDHA-16	ARO:3002147	0.960	379	15	0	1	379	1	379	3.918E-252	767
blaDHA-16	ARO:3008168	0.954	379	17	0	1	379	1	379	1.718E-250	762
blaDHA-16	ARO:3002143	0.919	379	31	0	1	379	1	379	1.520E-239	730
blaTEM-212	ARO:3001389	0.956	286	13	0	1	286	1	286	3.410E-188	577
blaTEM-212	ARO:3001037	0.951	286	14	0	1	286	1	286	5.819E-187	573
blaTEM-212	ARO:3001383	0.949	286	15	0	1	286	1	286	1.498E-186	572
blaOXA-466	ARO:3003622	0.933	248	17	0	1	248	1	248	9.386E-158	487
blaOXA-466	ARO:3005851	0.931	248	17	0	1	248	1	248	2.417E-157	486
blaOXA-466	ARO:3001476	0.929	248	18	0	1	248	1	248	6.223E-157	484
blaOXA-539	ARO:3005317	0.980	276	5	0	1	276	1	276	9.355E-187	572
blaOXA-539	ARO:3001426	0.969	276	8	0	1	276	1	275	2.726E-184	565
blaOXA-539	ARO:3008653	0.958	276	12	0	1	276	1	275	5.793E-182	558
blaSGM-1	ARO:3006987	0.935	321	21	0	1	321	1	321	3.110E-206	631
blaSGM-1	ARO:3006992	0.765	318	74	0	4	321	9	326	1.033E-159	497
blaSGM-1	ARO:3006993	0.763	317	75	0	4	320	9	325	9.362E-159	494
blaSHV-79	ARO:3001133	0.938	286	18	0	1	286	1	286	5.978E-184	565
blaSHV-79	ARO:3001070	0.936	286	18	0	1	286	1	286	2.109E-183	563
blaSHV-79	ARO:3001112	0.934	286	19	0	1	286	1	286	5.430E-183	562
blaSHV-134	ARO:3001178	0.938	286	18	0	1	286	1	286	5.978E-184	565
blaSHV-134	ARO:3001119	0.935	286	19	0	1	286	1	286	3.962E-183	562
blaSHV-134	ARO:3001061	0.934	286	19	0	1	286	1	286	5.430E-183	562
blaOXA-60c	ARO:3005326	0.927	271	20	0	1	271	1	271	1.594E-171	528
blaOXA-60c	ARO:3008594	0.923	271	21	0	1	271	1	271	1.448E-170	525
blaOXA-60c	ARO:3001808	0.918	271	22	0	1	271	1	271	1.803E-169	522
aac(6')-Ian	ARO:3003200	0.988	190	2	0	1	190	1	190	2.883E-128	398
aac(6')-Ian	ARO:3003989	0.520	181	85	0	1	179	16	196	3.960E-52	179
aac(6')-Ian	ARO:3002597	0.478	177	91	0	1	175	1	177	1.299E-44	157
aph(7'')-Ia	ARO:3002661	0.989	327	4	0	1	327	6	332	1.001E-224	685
aph(7'')-Ia	ARO:3000318	0.249	148	110	0	140	287	125	271	7.424E-08	52
aph(7'')-Ia	ARO:3002649	0.200	186	142	0	53	238	30	208	6.572E-05	42
blaOXA-146	ARO:3001779	0.965	274	10	0	1	274	1	274	5.272E-182	558
blaOXA-146	ARO:3001671	0.962	274	10	0	1	274	1	274	1.860E-181	557
blaOXA-146	ARO:3008513	0.961	274	11	0	1	274	1	274	3.495E-181	556
blaOXA-196	ARO:3001481	0.965	274	10	0	1	274	1	274	3.846E-182	559
blaOXA-196	ARO:3001635	0.956	274	12	0	1	274	1	274	4.352E-180	553
blaOXA-196	ARO:3001655	0.954	274	13	0	1	274	1	274	1.536E-179	551
blaSHV-182	ARO:3001364	0.939	286	17	0	1	286	1	286	4.362E-184	565
blaSHV-182	ARO:3001070	0.936	286	18	0	1	286	1	286	1.539E-183	563
blaSHV-182	ARO:3001112	0.935	286	19	0	1	286	1	286	3.962E-183	562
blaCMY-48	ARO:3002059	0.977	381	9	0	1	381	1	381	6.186E-259	786
blaCMY-48	ARO:3008118	0.976	381	9	0	1	381	1	381	8.478E-259	786
blaCMY-48	ARO:3002129	0.976	381	9	0	1	381	1	381	1.162E-258	786
qnrB17	ARO:3002759	0.986	214	3	0	1	214	1	214	9.316E-145	447
qnrB17	ARO:3002758	0.986	214	3	0	1	214	1	214	9.316E-145	447
qnrB17	ARO:3002746	0.970	214	6	0	1	214	13	226	7.010E-142	439
qnrB49	ARO:3002764	0.991	214	2	0	1	214	13	226	1.404E-145	450
qnrB49	ARO:3002727	0.987	214	3	0	1	214	13	226	6.796E-145	448
