WP_001211217.1	blaADC-25	0.971	383	11	0	1	383	1	383	1.017E-258	785
WP_001211217.1	blaOCH-3	0.493	375	188	0	10	381	12	386	1.090E-105	343
WP_001211217.1	blaOCH-2	0.504	362	178	0	23	381	25	386	9.778E-105	340
WP_043083525.1	blaPAO	0.959	397	16	0	1	397	1	397	1.362E-264	803
WP_043083525.1	blaCMY-8b	0.578	375	156	0	13	387	11	380	1.817E-131	418
WP_043083525.1	blaMOX-1	0.575	375	157	0	13	387	11	380	1.195E-130	416
WP_045286607.1	blaCMG	0.927	381	28	0	1	381	1	381	1.431E-243	741
WP_045286607.1	blaMIR-5	0.925	381	28	0	1	381	1	381	3.683E-243	740
WP_045286607.1	blaMIR-1	0.924	381	29	0	1	381	1	381	1.299E-242	738
WP_063864112.1	blaOXA-499	0.957	275	12	0	1	275	1	275	2.923E-181	555
WP_063864112.1	blaOXA-255	0.948	275	14	0	1	275	1	275	2.413E-179	550
WP_063864112.1	blaOXA-253	0.919	275	22	0	1	275	1	275	8.988E-173	531
WP_049581961.1	blaOXA-144	0.961	274	11	0	1	274	1	274	1.484E-181	556
WP_049581961.1	blaOXA-68	0.959	274	11	0	1	274	1	274	3.822E-181	555
WP_049581961.1	blaOXA-98	0.957	274	12	0	1	274	1	274	1.349E-180	553
WP_052794776.1	blaOXA-465	0.928	248	18	0	1	248	1	248	3.623E-157	484
WP_052794776.1	blaOXA-184	0.927	248	18	0	1	248	1	248	6.807E-157	483
WP_052794776.1	blaOXA-185	0.926	248	18	0	1	248	1	248	1.279E-156	482
WP_063860025.1	blaCTX-M-179	0.923	291	22	0	1	291	1	291	4.397E-184	564
WP_063860025.1	blaCTX-M-55	0.920	291	23	0	1	291	1	291	2.914E-183	562
WP_063860025.1	blaCTX-M-164	0.918	291	24	0	1	291	1	291	1.028E-182	560
WP_063860065.1	blaCTX-M-59	0.927	291	21	0	1	291	1	291	6.636E-185	567
WP_063860065.1	blaCTX-M-2	0.923	291	22	0	1	291	1	291	6.027E-184	564
WP_063860065.1	blaCTX-M-31	0.920	291	23	0	1	291	1	291	2.126E-183	562
WP_063864158.1	blaOXA-509	0.965	274	10	0	1	274	1	274	2.239E-182	558
WP_063864158.1	blaOXA-313	0.961	274	11	0	1	274	1	274	1.484E-181	556
WP_063864158.1	blaOXA-558	0.960	274	11	0	1	274	1	274	2.789E-181	555
WP_279383146.1	blaCMH-3	0.961	381	15	0	1	381	1	381	3.038E-254	772
WP_279383146.1	blaMIR-5	0.889	381	42	0	1	381	1	381	1.146E-231	707
WP_279383146.1	blaMIR-1	0.887	381	43	0	1	381	1	381	4.039E-231	705
WP_290468345.1	blaADC-25	0.897	383	39	0	1	383	1	383	1.354E-235	718
