kamB	kamB	1.000	155	0	0	1	155	61	215	1.478E-105	330
sgm	sgm	1.000	274	0	0	1	274	1	274	7.079E-182	557
aph(3')-IX	APH(3')-IX	1.000	266	0	0	1	266	1	266	6.426E-179	548
ant(6)-Ia	aad(6)	0.996	276	1	0	27	302	1	276	1.038E-191	587
blaOXA-366	OXA-366	1.000	273	0	0	1	273	1	273	5.602E-184	563
blaOXA-374	OXA-374	1.000	274	0	0	1	274	1	274	5.349E-185	566
blaOXA-376	OXA-376	1.000	274	0	0	1	274	1	274	1.189E-184	565
blaOXA-387	OXA-387	1.000	274	0	0	1	274	1	274	5.349E-185	566
blaOXA-388	OXA-388	1.000	274	0	0	1	274	1	274	1.189E-184	565
blaOXA-389	OXA-389	1.000	274	0	0	1	274	1	274	1.189E-184	565
blaOXA-391	OXA-391	1.000	274	0	0	1	274	1	274	1.189E-184	565
blaOXA-392	OXA-392	1.000	276	0	0	1	276	1	276	5.878E-185	566
blaOXA-397	OXA-397	1.000	280	0	0	1	280	1	280	1.192E-187	574
blaCTX-M-76	CTX-M-76	1.000	291	0	0	1	291	1	291	3.361E-190	582
blaCTX-M-78	CTX-M-78	1.000	291	0	0	1	291	1	291	3.361E-190	582
blaCTX-M-81	CTX-M-81	1.000	291	0	0	1	291	1	291	6.806E-191	584
blaCTX-M-82	CTX-M-82	1.000	291	0	0	1	291	1	291	3.689E-189	579
blaCTX-M-84	CTX-M-84	1.000	291	0	0	1	291	1	291	1.512E-190	583
blaCTX-M-86	CTX-M-86	1.000	291	0	0	1	291	1	291	6.806E-191	584
blaOXA-53	OXA-53	1.000	275	0	0	1	275	1	275	8.576E-189	577
blaOXA-55	OXA-55	1.000	289	0	0	1	289	1	289	5.644E-192	587
blaOXA-250	OXA-250	1.000	274	0	0	1	274	1	274	1.305E-183	562
blaOXA-251	OXA-251	1.000	266	0	0	1	266	1	266	1.568E-177	544
blaOXA-253	OXA-253	1.000	275	0	0	1	275	1	275	6.157E-184	563
blaOXA-254	OXA-254	1.000	274	0	0	1	274	1	274	5.873E-184	563
blaOXA-255	OXA-255	1.000	275	0	0	1	275	1	275	2.770E-184	564
blaOXA-256	OXA-256	1.000	266	0	0	1	266	1	266	1.568E-177	544
blaOXA-257	OXA-257	1.000	276	0	0	1	276	1	276	1.190E-185	568
blaOXA-328	OXA-328	1.000	273	0	0	1	273	1	273	6.151E-183	560
blaOXA-329	OXA-329	1.000	273	0	0	1	273	1	273	6.151E-183	560
blaOXA-330	OXA-330	1.000	273	0	0	1	273	1	273	3.039E-182	558
blaOXA-331	OXA-331	1.000	273	0	0	1	273	1	273	3.039E-182	558
blaOXA-332	OXA-332	1.000	273	0	0	1	273	1	273	6.151E-183	560
blaOXA-333	OXA-333	1.000	274	0	0	1	274	1	274	5.873E-184	563
blaOXA-334	OXA-334	1.000	274	0	0	1	274	1	274	2.642E-184	564
blaOXA-335	OXA-335	1.000	273	0	0	1	273	1	273	1.648E-180	553
blaOXA-348	OXA-348	1.000	273	0	0	1	273	1	273	6.151E-183	560
blaOXA-349	OXA-349	1.000	273	0	0	1	273	1	273	1.367E-182	559
blaOXY-2-1	OXY-2-1	1.000	290	0	0	1	290	1	290	3.207E-190	582
blaOXY-2-2	OXY-2-2	1.000	290	0	0	1	290	1	290	7.127E-190	581
blaOXY-2-3	OXY-2-3	1.000	289	0	0	1	289	1	289	1.511E-189	580
